Item_No,Description,Location Code,Stock_Qty,Status
2551-W,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
2551-W,No Description,LF-HAR-G1,43.0,CRITICAL (Critical)
25515-W,Assure Changeover 200A/415V FP - W,LD-JAB-013,1.0,CRITICAL (Critical)
25515-W,Assure Changeover 200A/415V FP - W,LF-DEL-01,8.0,CRITICAL (Critical)
25515-W,No Description,LF-HAR-G1,1.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,IN_TRANSIT,29.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-CEN-003,40.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-DHA-007,105.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-GWA-010,138.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-HUB-029,14.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-IND-012,34.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-JAI-014,44.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-KOL-015,31.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-MEE-019,150.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-PAT-021,150.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LD-VIJ-027,40.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LF-HAR-G1,3.0,CRITICAL (Critical)
2571-W,Energy Meter 5 - 30a Lcd Display - W,LW-BHI-58,77.0,CRITICAL (Critical)
2571-W,No Description,IN_TRANSIT,1010.0,CRITICAL (Critical)
2571-W,No Description,LD-BAN-002,90.0,CRITICAL (Critical)
2571-W,No Description,LD-CUT-003,3.0,CRITICAL (Critical)
2571-W,No Description,LD-JAB-013,41.0,CRITICAL (Critical)
2571-W,No Description,LD-JAI-014,244.0,CRITICAL (Critical)
2571-W,No Description,LD-LUC-017,62.0,CRITICAL (Critical)
2571-W,No Description,LD-MAN-018,1.0,CRITICAL (Critical)
2571-W,No Description,LD-MEE-019,2.0,CRITICAL (Critical)
2571-W,No Description,LD-PAT-021,300.0,CRITICAL (Critical)
2571-W,No Description,LD-RAI-022,91.0,CRITICAL (Critical)
2571-W,No Description,LD-RIS-23A,181.0,CRITICAL (Critical)
2571-W,No Description,LD-ROH-024,120.0,CRITICAL (Critical)
2571-W,No Description,LD-SRI-025,287.0,CRITICAL (Critical)
2571-W,No Description,LD-VIJ-027,6.0,CRITICAL (Critical)
2571-W,No Description,LD-ZIR-028,177.0,CRITICAL (Critical)
2571-W,No Description,LF-AND-N20,34.0,CRITICAL (Critical)
2571-W,No Description,LF-DEL-01,15.0,CRITICAL (Critical)
2571-W,No Description,LF-HAR-G1,17.0,CRITICAL (Critical)
25716-W,Assure Main Switch 16A/240V DP - W,LD-KOL-015,5.0,CRITICAL (Critical)
25716-W,Assure Main Switch 16A/240V DP - W,LF-DEL-01,53.0,CRITICAL (Critical)
25716-W,No Description,IN_TRANSIT,20.0,CRITICAL (Critical)
25716-W,No Description,LD-KOL-015,20.0,CRITICAL (Critical)
25732-W,Assure Main Switch 32A/240V DP - W,LD-COI-006,80.0,CRITICAL (Critical)
25732-W,Assure Main Switch 32A/240V DP - W,LD-DHA-007,30.0,CRITICAL (Critical)
25732-W,Assure Main Switch 32A/240V DP - W,LD-GUW-009,2.0,CRITICAL (Critical)
25732-W,Assure Main Switch 32A/240V DP - W,LD-KOL-015,2.0,CRITICAL (Critical)
25732-W,No Description,IN_TRANSIT,147.0,CRITICAL (Critical)
25732-W,No Description,LD-CUT-012,20.0,CRITICAL (Critical)
25732-W,No Description,LF-DEL-01,67.0,CRITICAL (Critical)
25763-W,Assure Main Switch 63A/240V DP - W,LF-DEL-01,1000.0,CRITICAL (Critical)
25800-W,Assure Main Switch 100A/415V TPN - W,LF-AND-N20,2.0,CRITICAL (Critical)
25800-W,Assure Main Switch 100A/415V TPN - W,LF-DEL-01,28.0,CRITICAL (Critical)
25800-W,No Description,IN_TRANSIT,2.0,CRITICAL (Critical)
25832-W,Assure Main Switch 32A/415V TPN - W,LF-DEL-01,19.0,CRITICAL (Critical)
25863-W,Assure Main Switch 63A/415V TPN - W,LF-AND-N20,2.0,CRITICAL (Critical)
25863-W,Assure Main Switch 63A/415V TPN - W,LF-DEL-01,113.0,CRITICAL (Critical)
25863-W,No Description,IN_TRANSIT,3.0,CRITICAL (Critical)
25863-W,No Description,LF-AND-20,1.0,CRITICAL (Critical)
26100-W,Assure MCCB 100A TP - W,LD-JAI-014,1.0,CRITICAL (Critical)
26100-W,Assure MCCB 100A TP - W,LD-LUC-017,4.0,CRITICAL (Critical)
26100-W,Assure MCCB 100A TP - W,LF-DEL-01,82.0,CRITICAL (Critical)
26200-W,Assure MCCB 200A TP - W,LD-JAB-013,1.0,CRITICAL (Critical)
26200-W,Assure MCCB 200A TP - W,LF-DEL-01,72.0,CRITICAL (Critical)
26263-W,Assure Changeover 63A/240V DP - W,LD-CUT-012,20.0,CRITICAL (Critical)
26263-W,Assure Changeover 63A/240V DP - W,LD-PAT-021,12.0,CRITICAL (Critical)
26263-W,Assure Changeover 63A/240V DP - W,LD-RIS-23A,12.0,CRITICAL (Critical)
26263-W,Assure Changeover 63A/240V DP - W,LF-DEL-01,45.0,CRITICAL (Critical)
26263-W,No Description,IN_TRANSIT,2.0,CRITICAL (Critical)
26263-W,No Description,LD-SRI-025,10.0,CRITICAL (Critical)
26300-W,Assure MCCB 100A FP - W,LD-JAI-014,4.0,CRITICAL (Critical)
26300-W,Assure MCCB 100A FP - W,LF-DEL-01,109.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,IN_TRANSIT,7.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-BAN-002,76.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-CUT-003,45.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-GWA-010,60.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-JAB-013,10.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-KOL-015,20.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LD-PAT-021,45.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LF-AND-N20,1.0,CRITICAL (Critical)
2636-W,Colour 4*1 Power Strip 1.5mtr 6A - W,LF-HAR-G1,2.0,CRITICAL (Critical)
2636-W,No Description,IN_TRANSIT,1456.0,CRITICAL (Critical)
2636-W,No Description,LD-BAN-002,120.0,CRITICAL (Critical)
2636-W,No Description,LD-JAI-014,20.0,CRITICAL (Critical)
2636-W,No Description,LD-MAN-018,3.0,CRITICAL (Critical)
2636-W,No Description,LD-RAI-022,83.0,CRITICAL (Critical)
2636-W,No Description,LD-RIS-23A,15.0,CRITICAL (Critical)
2636-W,No Description,LD-VIJ-027,3.0,CRITICAL (Critical)
2636-W,No Description,LF-AND-N20,7.0,CRITICAL (Critical)
2636-W,No Description,LF-HAR-G1,12.0,CRITICAL (Critical)
2636-W,No Description,LF-PAL-A03,247.0,CRITICAL (Critical)
26400-W,Assure MCCB 200A FP - W,LF-DEL-01,3.0,CRITICAL (Critical)
26400-W,No Description,IN_TRANSIT,5.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,IN_TRANSIT,7.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LD-CUT-003,165.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LD-JAB-013,10.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LD-KOL-015,30.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LD-PAT-021,30.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LD-VIJ-027,40.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LF-AND-N20,2.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LF-HAR-G1,29.0,CRITICAL (Critical)
2641-W,Colour 4*4 Power Strip 1.5mtr 6A - W,LF-PAL-A03,75.0,CRITICAL (Critical)
2641-W,No Description,IN_TRANSIT,686.0,CRITICAL (Critical)
2641-W,No Description,LD-BAN-002,145.0,CRITICAL (Critical)
2641-W,No Description,LD-CUT-003,30.0,CRITICAL (Critical)
2641-W,No Description,LD-HUB-029,5.0,CRITICAL (Critical)
2641-W,No Description,LD-JAB-013,10.0,CRITICAL (Critical)
2641-W,No Description,LD-MAN-018,5.0,CRITICAL (Critical)
2641-W,No Description,LF-AND-N20,2.0,CRITICAL (Critical)
2641-W,No Description,LF-HAR-G1,44.0,CRITICAL (Critical)
2641-W,No Description,LF-PAL-A03,240.0,CRITICAL (Critical)
2641-W,No Description,LW-GHA-59,30.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,IN_TRANSIT,1.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LD-HUB-029,10.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LD-JAI-014,20.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LD-RAI-022,20.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LD-VIJ-027,15.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LF-HAR-G1,14.0,CRITICAL (Critical)
2646-W,Colour 6*6 Power Strip 1.5mtr 6A - W,LF-PAL-A03,140.0,CRITICAL (Critical)
2646-W,No Description,IN_TRANSIT,170.0,CRITICAL (Critical)
2646-W,No Description,LD-BAN-002,155.0,CRITICAL (Critical)
2646-W,No Description,LD-JAI-014,10.0,CRITICAL (Critical)
2646-W,No Description,LD-MEE-019,15.0,CRITICAL (Critical)
2646-W,No Description,LF-AND-N20,30.0,CRITICAL (Critical)
2646-W,No Description,LW-GHA-59,30.0,CRITICAL (Critical)
26463-W,Assure Changeover 63A/415V FP - W,LD-SRI-025,9.0,CRITICAL (Critical)
26463-W,Assure Changeover 63A/415V FP - W,LF-DEL-01,88.0,CRITICAL (Critical)
26463-W,No Description,LD-PAT-021,3.0,CRITICAL (Critical)
26463-W,No Description,LD-SRI-025,14.0,CRITICAL (Critical)
2676-W,Elite 2pin Flex Box 4mtr - W,LF-HAR-G1,5.0,CRITICAL (Critical)
2701-W,Jetix Wireless Remote Bell - W,LF-HAR-G1,89.0,CRITICAL (Critical)
2701-W,No Description,LF-AND-N20,9.0,CRITICAL (Critical)
2701-W,No Description,LF-HAR-G1,3.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,IN_TRANSIT,13.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-CEN-003,20.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-COI-006,240.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-CUT-003,50.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-HUB-029,10.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-JAI-014,3.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-KOL-015,5.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-PAT-021,115.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-RIS-23A,50.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-VIJ-027,1095.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LD-ZIR-028,2.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LF-AND-N20,11.0,CRITICAL (Critical)
2711-MW,Gold MCB 4*1 with Box 6/16A - MW,LW-BHI-58,140.0,CRITICAL (Critical)
2711-MW,No Description,IN_TRANSIT,168.0,CRITICAL (Critical)
2711-MW,No Description,LD-CEN-003,40.0,CRITICAL (Critical)
2711-MW,No Description,LD-DHA-007,10.0,CRITICAL (Critical)
2711-MW,No Description,LD-GWA-010,110.0,CRITICAL (Critical)
2711-MW,No Description,LD-HUB-029,20.0,CRITICAL (Critical)
2711-MW,No Description,LD-MAN-018,1.0,CRITICAL (Critical)
2711-MW,No Description,LD-PAT-021,200.0,CRITICAL (Critical)
2711-MW,No Description,LF-AND-N20,21.0,CRITICAL (Critical)
2711-MW,No Description,LF-HAR-E57,75.0,CRITICAL (Critical)
2711-MW,No Description,LF-HAR-G1,16.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,IN_TRANSIT,45.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-COI-006,214.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-HUB-029,2.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-IND-012,29.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-JAB-013,1.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-LUC-017,22.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-MEE-019,680.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-PAT-021,990.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-RAI-022,73.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-ROH-024,275.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-VIJ-027,824.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LD-ZIR-028,230.0,CRITICAL (Critical)
2726-W,Designer Ding Dong Bell - W,LF-HAR-G1,6.0,CRITICAL (Critical)
2726-W,No Description,IN_TRANSIT,2775.0,CRITICAL (Critical)
2726-W,No Description,LD-BAN-002,290.0,CRITICAL (Critical)
2726-W,No Description,LD-COI-006,1.0,CRITICAL (Critical)
2726-W,No Description,LD-DHA-007,121.0,CRITICAL (Critical)
2726-W,No Description,LD-IND-012,141.0,CRITICAL (Critical)
2726-W,No Description,LD-JAB-013,1.0,CRITICAL (Critical)
2726-W,No Description,LD-JAI-014,152.0,CRITICAL (Critical)
2726-W,No Description,LD-KOL-015,20.0,CRITICAL (Critical)
2726-W,No Description,LD-LUC-017,1.0,CRITICAL (Critical)
2726-W,No Description,LD-MAN-018,12.0,CRITICAL (Critical)
2726-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2726-W,No Description,LF-AND-N20,18.0,CRITICAL (Critical)
2726-W,No Description,LF-HAR-G1,293.0,CRITICAL (Critical)
2726-W,No Description,LF-PAL-A03,3570.0,CRITICAL (Critical)
2726-W,No Description,LW-GHA-59,2.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,IN_TRANSIT,9.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,LD-BAN-002,5.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,LF-AND-28,12.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,LF-AND-N20,10.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,LF-HAR-G1,1.0,CRITICAL (Critical)
2731-W,Colour 6*1 Power Strip 1.5mtr 6A - W,LF-PAL-A03,550.0,CRITICAL (Critical)
2731-W,No Description,IN_TRANSIT,45.0,CRITICAL (Critical)
2731-W,No Description,LD-BAN-002,120.0,CRITICAL (Critical)
2731-W,No Description,LF-AND-N20,45.0,CRITICAL (Critical)
2731-W,No Description,LF-HAR-G1,17.0,CRITICAL (Critical)
2731-W,No Description,LW-GHA-59,25.0,CRITICAL (Critical)
2766-W,King 2pin Flex Box 4mtr - W,LF-HAR-G1,30.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,IN_TRANSIT,6.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,LD-BAN-002,85.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,LD-HUB-029,195.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,LD-IND-012,1.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,LD-RAI-022,100.0,CRITICAL (Critical)
2781-W,Hero 2 Pin Flex Box 4mtr - W,LF-HAR-G1,1.0,CRITICAL (Critical)
2781-W,No Description,IN_TRANSIT,1015.0,CRITICAL (Critical)
2781-W,No Description,LD-BAN-002,1170.0,CRITICAL (Critical)
2781-W,No Description,LD-CUT-003,170.0,CRITICAL (Critical)
2781-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2781-W,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
2781-W,No Description,LF-HAR-G1,6.0,CRITICAL (Critical)
2781-W,No Description,LF-PAL-A03,235.0,CRITICAL (Critical)
2786-W,Deluxe 2pin Flex Box 4mtr - W,LF-HAR-G1,9.0,CRITICAL (Critical)
2791-W,Handy 2pin Flex Box 2.7mtr - W,LF-HAR-G1,195.0,CRITICAL (Critical)
2791-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,IN_TRANSIT,10.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LD-JAI-014,5.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LD-MEE-019,3.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LD-VIJ-027,20.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LD-ZIR-028,10.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LF-AND-N20,2.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LF-HAR-G1,3.0,CRITICAL (Critical)
2796-W,Jumbo 3 Pin Flex Box 6/16A 4mtr - W,LF-PAL-A03,62.0,CRITICAL (Critical)
2796-W,No Description,IN_TRANSIT,128.0,CRITICAL (Critical)
2796-W,No Description,LD-BAN-002,200.0,CRITICAL (Critical)
2796-W,No Description,LD-CSN-001,1.0,CRITICAL (Critical)
2796-W,No Description,LD-KOL-015,64.0,CRITICAL (Critical)
2796-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2796-W,No Description,LD-RIS-23A,10.0,CRITICAL (Critical)
2796-W,No Description,LD-SRI-025,20.0,CRITICAL (Critical)
2796-W,No Description,LD-ZIR-028,5.0,CRITICAL (Critical)
2796-W,No Description,LF-AND-N20,15.0,CRITICAL (Critical)
2796-W,No Description,LF-HAR-G1,1.0,CRITICAL (Critical)
2816-W,No Description,IN_TRANSIT,160.0,CRITICAL (Critical)
2816-W,No Description,LD-JAI-014,20.0,CRITICAL (Critical)
2816-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2816-W,No Description,LF-AND-N20,1.0,CRITICAL (Critical)
2816-W,No Description,LF-HAR-G1,2.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,IN_TRANSIT,20.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LD-JAB-013,20.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LD-LUC-017,40.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LD-MEE-019,3.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LD-PAT-021,10.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LD-SRI-025,13.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LF-AND-N20,1.0,CRITICAL (Critical)
2816-W,Wave 4*1 Power Strip 1.5mtr 6A - W,LF-PAL-A03,10.0,CRITICAL (Critical)
2821-W,No Description,IN_TRANSIT,827.0,CRITICAL (Critical)
2821-W,No Description,LD-BAN-002,50.0,CRITICAL (Critical)
2821-W,No Description,LD-CEN-003,40.0,CRITICAL (Critical)
2821-W,No Description,LD-CSN-001,8.0,CRITICAL (Critical)
2821-W,No Description,LD-GWA-010,20.0,CRITICAL (Critical)
2821-W,No Description,LD-IND-012,1.0,CRITICAL (Critical)
2821-W,No Description,LD-JAI-014,128.0,CRITICAL (Critical)
2821-W,No Description,LD-MEE-019,1.0,CRITICAL (Critical)
2821-W,No Description,LD-RIS-23A,30.0,CRITICAL (Critical)
2821-W,No Description,LF-AND-N20,34.0,CRITICAL (Critical)
2821-W,No Description,LF-HAR-G1,20.0,CRITICAL (Critical)
2821-W,No Description,LW-GHA-59,25.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,IN_TRANSIT,68.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-BAN-002,1.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-HUB-029,30.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-IND-012,19.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-KOL-015,142.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-LUC-017,2.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-MEE-019,10.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-PAT-021,21.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-RAI-022,101.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-VIJ-027,201.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LD-ZIR-028,130.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LF-AND-N20,3.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LF-HAR-G1,34.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LF-PAL-A03,9348.0,CRITICAL (Critical)
2821-W,Transy Wireless Remote Bell (AC - Pin Type) - W,LW-BHI-58,30.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,IN_TRANSIT,28.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-CUT-003,80.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-JAI-014,12.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-MEE-019,130.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-RAI-022,390.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-ROH-024,16.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LD-VIJ-027,3.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LF-AND-N20,110.0,CRITICAL (Critical)
2836-W,Melody Ding Dong Bell - W,LF-HAR-G1,21.0,CRITICAL (Critical)
2836-W,No Description,IN_TRANSIT,2857.0,CRITICAL (Critical)
2836-W,No Description,LD-BAN-002,280.0,CRITICAL (Critical)
2836-W,No Description,LD-COI-006,140.0,CRITICAL (Critical)
2836-W,No Description,LD-DHA-007,148.0,CRITICAL (Critical)
2836-W,No Description,LD-GUW-009,30.0,CRITICAL (Critical)
2836-W,No Description,LD-IND-012,270.0,CRITICAL (Critical)
2836-W,No Description,LD-JAI-014,213.0,CRITICAL (Critical)
2836-W,No Description,LD-KOL-015,3.0,CRITICAL (Critical)
2836-W,No Description,LD-MEE-019,168.0,CRITICAL (Critical)
2836-W,No Description,LD-PAT-021,80.0,CRITICAL (Critical)
2836-W,No Description,LD-RIS-23A,140.0,CRITICAL (Critical)
2836-W,No Description,LD-ROH-024,280.0,CRITICAL (Critical)
2836-W,No Description,LD-ZIR-028,10.0,CRITICAL (Critical)
2836-W,No Description,LF-AND-N20,5.0,CRITICAL (Critical)
2836-W,No Description,LF-HAR-G1,9.0,CRITICAL (Critical)
2836-W,No Description,LF-PAL-A03,10.0,CRITICAL (Critical)
2836-W,No Description,LW-BHI-58,130.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,IN_TRANSIT,23.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-CEN-003,120.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-COI-006,450.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-DHA-007,10.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-IND-012,30.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-LUC-017,1.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-MEE-019,10.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-PAT-021,110.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LD-RAI-022,130.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LF-HAR-G1,82.0,CRITICAL (Critical)
2856-W,Mars Ding Dong Bell - W,LW-BHI-58,40.0,CRITICAL (Critical)
2856-W,No Description,IN_TRANSIT,3812.0,CRITICAL (Critical)
2856-W,No Description,LD-BAN-002,700.0,CRITICAL (Critical)
2856-W,No Description,LD-DHA-007,70.0,CRITICAL (Critical)
2856-W,No Description,LD-JAI-014,569.0,CRITICAL (Critical)
2856-W,No Description,LD-KOL-015,230.0,CRITICAL (Critical)
2856-W,No Description,LD-MEE-019,427.0,CRITICAL (Critical)
2856-W,No Description,LD-RAI-022,280.0,CRITICAL (Critical)
2856-W,No Description,LD-ZIR-028,681.0,CRITICAL (Critical)
2856-W,No Description,LF-AND-N20,26.0,CRITICAL (Critical)
2856-W,No Description,LF-HAR-G1,39.0,CRITICAL (Critical)
2856-W,No Description,LF-PAL-A03,3380.0,CRITICAL (Critical)
2856-W,No Description,LW-BHI-58,50.0,CRITICAL (Critical)
2856-W,No Description,LW-GHA-59,40.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,IN_TRANSIT,115.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,LD-JAB-013,2.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,LD-KOL-015,7.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,LD-LUC-017,6.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,LD-PAT-021,104.0,CRITICAL (Critical)
2866-W,Beetel Remote Bell - W,LD-RAI-022,42.0,CRITICAL (Critical)
